tweet_id,month,text,country
6.25E+17,2015-10-25 00:45:05.000000 UTC,428271245,RT  ThislsAmazing  Shakira    s http   t co sRTO   zQY,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,48176841,ok so looks like it will be updating around       atm,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,42015059, dotarray excellent  thank you  This list is getting really quite long     ,6.25E+17,5398712,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,594587648, ahmethaydaroglu ben kim ba  latt   derdinde de  ilim  Sava  a hay  r da eeee    Naaps  nlar  ,6.25E+17,556305241,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,192801292, TSCommissioner Sorry lost me   what is your  new     plants     ANBG  ANPlantC  GreeningAust  ACT Parks,6.25E+17,2671474818,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,119228939,Did you know  you can avoid following the same accounts multiple times and eliminate the re follow on Power Mode    http   t co xmrZirPywY ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,565961732,Tristeando ando,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,633405433,RT  Harry Styles  To you who support us  in any way  thank you  We wouldn t be here without you  You did this and we thank you for having u   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,259747296,kereen   yg minat buruan  brg cpt habiss http   t co jqEUB bMxy,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,495455877, CassLanita you done got fake and anti already smh         ,,314135796,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,25967295,RT  coolhunting  A visit to a factory in Naples where  LouboutinWorld makes their trademark shoes http   t co m   WuwCBg http   t co W md x   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,743863052,RT  JHRtweets  THIS runner has been BACKED OFF THE MAP at Caulfield today   See who  http   t co  QZFzqQsyd http   t co aPAmdTA   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,209288780,Fantastic Travel Image of a Mountain  Morning Mist  http   t co ncw auaLHO  ArtPhoto http   t co hGgaIAVtZy,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,516168981, LaborHerald  katejonesqld What Abbott said b  election doesn t mean anything ,6.25E+17,3118834998,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,24156712,So last night during uptown funk I almost dropped my phone in the mud but comically fumbled with it for legit    seconds and caught it          ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,249739287,I find it ironic that the colors red  white  and blue represent freedom until they are flashing behind you ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,770586320,RT  JHRtweets  THIS runner has been BACKED OFF THE MAP at Caulfield today   See who  http   t co  QZFzqQsyd http   t co aPAmdTA   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,327839443,Steve Jobs gets another movie made about him  Thank God it s a documentary from prolific film maker Alex Gibney    http   t co nRnMiWTBVo,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,193186598,https   t co ICmFSiwB  ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,535869313,http   t co b z l AN g pet LACT A        http   t co s IzaZNvXZ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,503460148, MarwaMazar ama neshof  l marady ya am   marwa ana habtedy   fa engaaz walahy ,6.25E+17,315353371,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,307271461,RT  letcakelive  YALL are so fast to drag Ashton  if it was Luke in this situation you d ask for   videos     tumblr posts    trends and      ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,14093751, TalieLow it just took a while to realize caffeine was the cause  I couldn t even eat chocolate for years,6.25E+17,1680495127,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,1020831907,INFO D  TAXIWAY C BETWEEN PAPA  amp  C  NOT AVBL TO CODE D ACFT  amp  ABOVE DUE CRANE OPERATIONS USE CIRCLING MINIMA AS PER NOTAM  TMP      DAMP ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,473476961,So much negativity on gold right now  If history is anything to go by  there is a big player mopping it up  http   t co  Dbyn sduL,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,787636,RT  NickEvershed  THANKS DISCLOSURE BOT YOU RE DOING A GOOD JOB https   t co upNneoCy M,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,77164600,Or maybe I just shouldn t put in so much effort for little return it s a risky investment choice,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,545695413,West Bank boring af,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,624277346,RT  PussycatPlace  Hi  can I help you    No  I prefer to walk around and look stupid ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,93473261,RT  KROCKFootball  Can  GrovedaleTigers become the first team to beat  StJoeysFNC this  AFLBarwon  GFL season  http   t co uytRs mq   http    ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,193580400,RT  North Gate         am Sun July      Philippines Missions fundraising BBQ tomorrow    Click link for more     https   t co I tB CAERD htt   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,470803090,RT  Vintuitive  Winter blues result in medieval musical treats for South Australian dulcimer maker http   t co klH Vb UnE  adelaide http      ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,43823316,                                                National Broadband Network   NBN                                                                                                                                                                                          https   t co ET E YEV n,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,1217711378,INFO F  QNH        RWY     TMP      VIS  GREATER THAN    KM  WIND         XW MAX   KTS  CLD  SCT    ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,744035324,RT  JHRtips  Belmont TIPS  http   t co  uz Iu qD ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,102605280,it was So Much and emotionally draining  honestly what the fuck  How do people not love this game  it changed me,6.25E+17,102605280,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,543613924,RT  JHRtips  Belmont TIPS  http   t co  uz Iu qD ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,1410574561,RT  fairchildddd  Why do I even exist ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,244068334,RT  ELDUDEIRENO  Hey  joerogan remember this  this cop didn t escalate the situation  https   t co PvSg dsL a,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,542351492,ELIXIR hair salon is the destination for your perfect styling with Japanese quality   cairns  beauty               http   t co UVsLCqC as,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,59313914,A little girl is sugar and spice and everything nice     especially when she s taking a nap   Author Unknown  parenting,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,280511274,LED urban farming grows faster and more nutrient produce   tech  agriculture http   t co B fQ iv UF,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,322556381,RT  MrOnileyan  I m so dead  https   t co LgJlWDif o,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,1380282726, suggxhood you okay babes xoxoxoox,6.25E+17,3027258323,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,69076908,      C         hPa  amp  Rising      Hum      mm Rain  Wind      km h NW  Fcast  Fairly fine  improving           AEST,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,743926124,RT  JHRtweets  THIS runner has been BACKED OFF THE MAP at Caulfield today   See who  http   t co  QZFzqQsyd http   t co aPAmdTA   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,19096564,RT  shanebazzi  UNHCR says turnbacks are  contrary to the spirit of the Refugee Convention   amp   sets negative precedent   ALPConf     http     ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,20344261,RT  GetUp  Have you seen your ad in  australian today calling on  AustralianLabor to vote NO on boat turn backs   ALPConf     http   t co V   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,26703939,RT  OxfamAustralia  MEDIA RELEASE  Nepal earthquake   months on  Women fear abuse https   t co B KpQsHR x,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,93774687,RT  LianaSkrzypczak  Excited to be reading my  writing  radioadelaide alongside  adelaidesean for the  Wide Open Road  segment on  scifi  h   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,1898950039,Better luck next time           ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,136067900,RT   SOS  VANCOUVER            http   t co iRsycUBWHc,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,88917556, RudiEdsall It is absolutely fascinating  It s old America and modern America in a billion dollar business,6.25E+17,2360233783,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,153269196, tamasys so that means I m miserable and funny ,6.25E+17,20885530,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,29610999,Just   mins left to get around our Saturday Power Prices  http   t co eM  LJaSwv http   t co XRMCSwWmxQ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,59748442,Just shocking how can this happen what is the world coming to,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,33347708, jesshodder  dimsimkitty urghhhhhh  THE WORST ,6.25E+17,43271796,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,460687794,RT  alagnaracing  Re Tweet to  WIN  Contest ends tomorrow    teamalagna Racing Jacket http   t co X V   k gZ http   t co HcgHxFRrN ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,260869649,Duck pond bond https   t co  duxQx IQJ finding this just made my day lol babies   yrs ago  OLIVE AVE  drewwbabyy  ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,1115441192,This week s aphid spraying    ac w o insecticide seed treatment   ac with seed treat seems like we were onto somethin http   t co B qTOqg aV,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,250185716,RT  futbolecuador   DCuenca  Piedra  L  pez  Hurtado   M Corozo y G Corozo  O  a  Jerves  Feraud y Zea  Santana  y Cobelli ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,295445001,Diploma of Project Management  Scholarship for WA NFPs   Apply Now  Applications close Friday   st July http   t co nPENugTizi,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,1258348687,I just realised I don t have that many orange books  Here s a few  Thanks to  genie inabook for the    https   t co TYFKqFe  g,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,1584697423, sueellery ok does Daryl Tan have a twitter account he is here some where   saw Mark McGowan yesterday didn t get to say g day  Thanks Sue,6.25E+17,250953172,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,228560904, cdsymons  Racing  Globalgallop hey Chris hope recovery going well  Ask the  Racing  journos to ask RV when country get live vision of ch  ,6.25E+17,553999260,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,97405139, carpexodiem  real  pcyfucker hahaha they are the only group worth voting for  lol let her be with her garbage bins,6.25E+17,1213749266,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,945920282,PINK Tribute Jodie Lee dancer  zookeepersband  danceparty  pinktribute  tribute  brisbaneband https   t co fkoYWQMsnl,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,267037872, pikathree yeah but I m still cowing my little one so no booze         And last ont was a total fail didn t even get to eat the food     ,6.25E+17,44616062,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,60794280,Morning sun  dogwalking  wintersun https   t co Cn TqInPMF,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,383192452,RT  MailOnline  Cat owners are posting pics of their pets high on catnip http   t co Jv H j GlZ http   t co GlNXfvQoqJ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,550004980,RT  the Dscene  This is so painful  Who did this   http   t co  IEcGLmJbR,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,1536189139,SAMSUNG GALAXY S  REPLICA SUPERCOPY GRADE A   KOREA     jt ket   http   t co Lz UmrXzhi http   t co JdqOD ZMms  apaajaiklan,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,428271245,RT  ThislsAmazing  Young Britney http   t co ZOIRh m OS,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,102316134,Head down to  yogasynergy this weekend for revitalization time   FridayFeeling http   t co RVUPZJWwNF http   t co D mB d sSL,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,42386192, deansgaljo no worries I ll do it ASAP,6.25E+17,404699126,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,1302484008,My question is how do you spell  gooney hour  is it like above  with a  y  or an  ie     LindseyStirling,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,833057130, neilhimself    our PM at the time was a conservative  but he fought his own base  amp  against his political allies  for the greater good ,6.25E+17,18393773,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,502555846,Just had   weetbix and I m actually about to explode  How does my brother have       ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,1580480352,No matter what you ve heard  gaming is for everyone  Plus it s incredibly fun   APositiveMessage,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,15080607, SimonRFoster  actually never heard of it until you reviewed  And I love her so much  I ll check it out ,6.25E+17,948588775,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,869363431,RT  daniellecarr    Vohrtex Summertime http   t co vWfJutWVUF,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,247716265,RT  sarahinthesen   There s nothing safe or legal about turning back a boat on the high seas with vulnerable refugee men  women and childre   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,727406066,RT  khloekardashian  http   t co aoK   GyvX,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,41480113,RT  Lacecm    Varian next generation cloud based InSightive and Qumulate   powerful oncology specific tools  thecloud      VarianOncology ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,884715446,RARE PHOTO OF BOTH GOVERNMENT HOUSES         St George s Tce facing east   TweetPerth  thewest com au  perthnow   PR http   t co  LO gVDT z,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,25914618, ThisIsRobThomas  Casey Barnes You won t regret it Rob    ,6.25E+17,22540123,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,23731600, MacDeviant I agree,6.25E+17,412855781,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,78586909,ALP have released their complete asylum seeker policy  And some parts of it are pretty good   auspol http   t co kFxwuHO Z ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,592520598,RT  VeryOldPics  It s a bit more simple these days  taking a screenshot in      http   t co QGL TB   P,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,227272955,Fallout Shelter coming to Android August      http   t co Kqc U SK   http   t co xKvrJOJk b,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,447152858, YSSY       Z      KT CAVOK       Q     FM     MOD TURB BLW     FT,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,92480945,http   t co  zBUyPjjdt,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,142011998,A   o idiota passa aqui na frente com a m  sica no   ltimo volume      t   querendo chamar aten    o  s   pode,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,933827688,RT  gelthealpha  Me  https   t co vxWULddFvq,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,42829002,RT  chrisarmit    How good is it listen to  RayWarren  tear into Freedman on the  DeadSetLegends    entertainmentatitsbest,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,44875959,Siiiiiiigh I suppose I should get up and start cleaning the house ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,259056873, danORoc found a wedding venue last night m  nearly     ,6.25E+17,99405182,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,558211238,News  Parenting course adapted for dads benefits the whole family   http   t co ttJmj a xf,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,178646762, roughghosts  jsief  PTSmith Vt Only read  I Refuse   but it was most enjoyable   surprised it didn t get IFFP longlisted   ,6.25E+17,316304823,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,152841885,MOBILE APP S Create Your Own Mobile App it s easy and from    pm Pls R T Mention Follow http   t co sid hGyYOr,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,864838680,Fuertes p  rdidas al cierre de la semana en Wall Street  http   t co o CoKL TFO,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,21749564,RT  Rafe  The    CHIP Computer Reveals Its Open Source Details http   t co OJDDs vxJv http   t co  k HBDK Mr,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,1326268694,RT  HOBikes   My weekends we ride bicycles  I like bicycles a lot   Tugs Buyan    years old  Mongolia  Photo sent    https   t co EaGKPWhbTg,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,37196694,Tribal Leadership  Culture Governs Your Brand  http   t co XBPeOF otE  thought patrol  markbilton,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,54843199,RT  Animals st    rickygervais slams  torture  of beagles for testing as puppy farm approved http   t co xzLMh yG R http   t co wSXDpuzbdG    ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,155154122,RT  godnior  GOD TIER VISUALS              http   t co  K TdS WUE,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,18185124,The Big Mistake Most Bloggers Make and   Tips on How to Fix It http   t co  QWtGsQIpq  Blogging  bloggingtips  onlinemarketing  Marketing,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,193580400,RT  North Gate         am Sun July     The transparent David  amp  Katie Interview  Click link for more  https   t co    IwIBjMM  Periscope htt   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,592313267,Jake     https   t co  MZhIMRAlK,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,354173786,Today is the day to get started  not tomorrow ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,265924831,RT  rdhinds  Clearly the ALP national conference won t be a turning point for Australia s depressingly bleak politics  Just another point     ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,524508152,So much stupidity re Gombau s departure     ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,633405433,RT  Real Liam Payne  Wowwwww   years   boys what an amazing journey I couldn t thank you all ever enough and thank you Louis Niall Harry an   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,272832064, hellomerenia                             ,6.25E+17,24080763,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,774599796,RT  JHRtips  Belmont TIPS  http   t co  uz Iu qD ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,384737091, FGlaskin Is it an iPad   or above and are you running iOS   or higher ,6.25E+17,47466564,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,265876892,What I didn t mention in this post was my personal pain at being abused by a loved one for several days  It    http   t co nBSrOzcsrf,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,124563625,RT  gavmorris  Great interactive on the rise of China s global influence  The World According to China http   t co TbdMbR sTg,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,288151899,RT  AlfredoFlores   zaynmalik not in those  chillllllllllll,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,516168981,RT  LaborHerald   We know that coding will give our students the opportunity not just to be consumers    but architects     katejonesqld  A   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,34465199,Racing tip for Saturday  Caulfield   Race   No       Volcanic Ash    to win   Sensational win last start when won    http   t co vRarSF kPm,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,308252534,Estrategia para victimizarse   https   t co zCnZirHiCu,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,64984765, davidmatheson    DailyMailCeleb That thing is plain furkin ugly ,6.25E+17,536068379,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,418276976,MOBILE APP S Create Your Own Mobile App it s easy and from    pm Pls R T Mention Follow http   t co   HuPHxVff,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,565961732,Necesito amigas nuevas,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,86653379,OrangeDay we re asking youth  what does a future free from  VAW mean to you  http   t co aGdvevqo r via  SayNO UNiTE http   t co dV Gd jlju,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,968450443, sayakaunten                                                                                                                                                                                                      ,6.24E+17,2719552500,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,105637391,                                                                                       ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,175938737,MOBILE APP S Create Your Own Mobile App it s easy and from    pm Pls R T Mention Follow http   t co ZIoxYRTy q,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,539147541,RT  shinohara                                                                                                                                                                                                                                                                                                                                    http   t co   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,16376304, angelananaedna Oy  I was at Frankston Hospital for early morning appt then couldn t get home thanks to  metrotrains  StressedOut,6.25E+17,615833596,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,81242461, links    yeah  was checking to see what was up with the dropped frames the other night,6.25E+17,126165829,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,531888843,Full time  Wodonga Corowa Rutherglen in O amp M Johnsons MME Cup       amp  Under  Live scores at http   t co SLZyHxpINc,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,547951766, JackWardrop  samvvright a little bird tells me you re in chelt,,592689605,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,26459728,Saturday morning stroll vjt                     winterinsydney   Coogee Cliffs https   t co n w QBfbbf,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,294355025,We fitted everyone in  even one gorgeous yogi laid in the entrance  foyer   What an amazing group of people who    http   t co KT YzL iGA,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,20903992,Hot damn  Another homer  Grichuk is on fire ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,743913475,RT  JHRtweets  THIS runner has been BACKED OFF THE MAP at Caulfield today   See who  http   t co  QZFzqQsyd http   t co aPAmdTA   ,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,37539847, GioPontiFan  McManusNYLJ  bcuban  thelegalintel  TLee     SexayFlameGirl  ClassicMovieHub  iamepiscopalian  MPVoiceovers  MattGertz Thx ,6.25E+17,30894293,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,820971278,RT   sosaint  its sad how unusual it became to have someone treat us nicely that we thank them for it,,,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,252975196, tadacy                                                                                                                                ,6.25E+17,91088618,AUS
6.25E+17,2015-10-25 00:45:05.000000 UTC,22459647,RT  snxy  Saturday morning nerd hotness   Yunho at the lacoste event   f  cmk  http   t co JHfA s  Ln,,,AUS
