tweet_id,created_at,from_user_id,text,in_reply_to_status_id,to_user_id,location
6.25E+17,2015-07-25 00:28:27.000000 UTC,311856115,"RT @billshortenmp: We can be an Australian Republic, with an Australian head of state.  #ALPConf2015",,,USA
6.25E+17,2015-07-25 00:28:27.000000 UTC,229665860,Time to ketchup with my fave gal Triflin' Cousin Yvonne! #Whiteprivilege  https://t.co/bsSAP8O4Zy,,,USA
6.25E+17,2015-07-25 00:28:27.000000 UTC,221885992,RT @ActorTrivia: Holly Madison Reveals The Hell of Living in the Playboy Mansion (7 Images) http://t.co/Cjg4fmeGe7 http://t.co/4UISOTG6Fa,,,USA
6.25E+17,2015-07-25 00:28:27.000000 UTC,16662767,Ball pit slide! http://t.co/sCY8QXFZ5G,,,USA
6.25E+17,2015-07-25 00:28:27.000000 UTC,352942895,@ccar1259 http://t.co/OhWuqw1bMu,6.25E+17,2229341749,USA
6.25E+17,2015-07-25 00:28:28.000000 UTC,1629227472,"No cambio por obligación, cambio porque en serio me importa y quiero que dure.",,,USA
6.25E+17,2015-07-25 00:28:28.000000 UTC,23304078,RT @_magnolia_g: @babu1331314 @Heroinlnn @akira_tane @godblessuandur1 http://t.co/ZnFdAL0DjF,,,USA
6.25E+17,2015-07-25 00:28:28.000000 UTC,1268011106,"RT @JoPrestia: A8 slowly, with purpose &amp; authenticity #satchatoc",,,USA
6.25E+17,2015-07-25 00:28:28.000000 UTC,230155015,Top 3 Trends from the Half Year Report Card on the Legal Industry http://t.co/VGrr0FIdAN,,,USA
6.25E+17,2015-07-25 00:28:28.000000 UTC,1560594481,"RT @nakadogas: 当ブース販売アイテムの案内です　1/20 S.A.F.S.操縦システム「とんかつ」
販売個数20個　￥2,500　WAVEの改造パーツ、おひとり様一点でおねがいします
#wf2015s http://t.co/O87oS734Yl",,,USA
6.25E+17,2015-07-25 00:28:28.000000 UTC,408397850,RT @shanebazzi: 0 refugees have been resettled in PNG #ALPConf2015 https://t.co/cnvphTTnbS,,,USA
6.25E+17,2015-07-25 00:28:28.000000 UTC,445018191,Just laying here tryin to sleep but it just don't seem to be happening 😔 got to be up early to see my dad,,,USA
6.25E+17,2015-07-25 00:28:29.000000 UTC,88127358,RT @loveisnotovr: Carter Reynolds repeatedly refusing to leave vidcon once again proves to us that he does not understand what the word 'no…,,,USA
6.25E+17,2015-07-25 00:28:29.000000 UTC,24118697,@jackwynands @Chainsawnicorn oh my god that is perfect,6.25E+17,316045678,USA
6.25E+17,2015-07-25 00:28:29.000000 UTC,477308924,It's ball day! And I barely have my voice but that is 10x better than the watery eyes &amp; runny nose!,,,USA
6.25E+17,2015-07-25 00:28:29.000000 UTC,307463954,RT @trap_rell: @Justsauce_ @Obey_Rebel @MacDotMillions I wouldn't have let you got with jalen 😑😑😑😑,,,USA
6.25E+17,2015-07-25 00:28:29.000000 UTC,23713212,"Im spidergirl
 My knuckles are swollen
From beating up mario http://t.co/thxuP0pVMS",,,USA
6.25E+17,2015-07-25 00:28:29.000000 UTC,237633226,"I've gotten so unfit in the past few months, I used to manage to lug a half stack around by myself now I'm struggling with a regular guitar.",,,USA
6.25E+17,2015-07-25 00:28:29.000000 UTC,249394301,The 1 mile rule: What NOT to do after your interview http://t.co/KsbgXQpaBg by @Aimee_Bateman via @Aquent #jobsearch,,,USA
6.25E+17,2015-07-25 00:28:29.000000 UTC,283854774,プロ意識というのは、自分の将来のビジョンを具現化してくれる唯一無二のツール。,,,USA
6.25E+17,2015-07-25 00:28:29.000000 UTC,567784447,@g4gracie2 and its exactly what they will do  lol,6.25E+17,1607922168,USA
6.25E+17,2015-07-25 00:28:30.000000 UTC,440730556,RT @SamFazz: can everyone stop talking about Carter Reynolds and just let him fall into the deep hole of irrelevancy that he inevitably dug…,,,USA
6.25E+17,2015-07-25 00:28:30.000000 UTC,39929912,"RT @UnitedVoiceVic: UPDATE - Jess Walsh, United Voice Victorian Secretary, writes:

""Today proud United Voice member Kahlani Pyrah’s... htt…",,,USA
6.25E+17,2015-07-25 00:28:30.000000 UTC,526028841,My super-talented friend Nicholas Roy. Great video! http://t.co/UOrfadaL72 via @youtube,,,USA
6.25E+17,2015-07-25 00:28:30.000000 UTC,192511759,RT @SpaceUpAUS: Technology is racing ahead of space law now #SpaceUpAUS,,,USA
6.25E+17,2015-07-25 00:28:30.000000 UTC,1575268326,"RT @RFCAwayDays: Hulk Hogan to return to WWE as ""The Hulk Hogan"" and Celtic fans try to make him seem like a new entity which has just been…",,,USA
6.25E+17,2015-07-25 00:28:30.000000 UTC,1432727570,"RT @RoadSons: @Finalkowick 

Nobel in Black 😎 @muellerSM75 !

#Vroad #Vrodmuscle #custom #harleydavidson #Moterosbcn #Roadsons http://t.co/…",,,USA
6.25E+17,2015-07-25 00:28:30.000000 UTC,558132029,@ohmyloz they own that as well ? I feel dirty,6.25E+17,37641531,USA
6.25E+17,2015-07-25 00:28:30.000000 UTC,90501912,"RT @australian: Politicians’ ‘age of entitlement’ costs us $500 million a year, writes @vanOnselenP. http://t.co/LqdEVlC1c8 #auspol http://…",,,USA
6.25E+17,2015-07-25 00:28:31.000000 UTC,543554771,RT @grumpysdt: Now available: @bentpaddlebeer Cold Press Black Ale,,,USA
6.25E+17,2015-07-25 00:28:31.000000 UTC,246152207,Congrats to our principal @LilaMularczyk &amp; HTs Maree Gentili &amp; @mslia2014 for receiving ACEL awards last night http://t.co/cSDrnSWXyD,,,USA
6.25E+17,2015-07-25 00:28:31.000000 UTC,24354767,@aliciaks1316 @chrislhayes Cause they can't read,6.25E+17,847506582,USA
6.25E+17,2015-07-25 00:28:31.000000 UTC,126293445,"me pleasee
barbaracordavias@gmail.com
#CalibraskaEP 
@jackgilinsky 
@JackJackJohnson 
x17",,,USA
6.25E+17,2015-07-25 00:28:31.000000 UTC,994156669,Artist Buys Billboard Ad Time to Display Giant Photos of Nature http://t.co/KFwiKgS6xJ #photography #arts,,,USA
6.25E+17,2015-07-25 00:28:31.000000 UTC,1263746534,RT @InspowerMinds: What others think about you is not important. What you think about yourself means everything.,,,USA
6.25E+17,2015-07-25 00:28:31.000000 UTC,187783000,Photo:  http://t.co/mJbNdZO0jV,,,USA
6.25E+17,2015-07-25 00:28:31.000000 UTC,43630200,Fiat Chrysler Recalls 1.4 Million Vehicles to Fix Hacking Issue http://t.co/iA4al83TKS,,,USA
6.25E+17,2015-07-25 00:28:31.000000 UTC,312514264,"@Savatte Ragnar style? Tu sais ce qu'on dit, hein, pic or it didn't happen.",6.25E+17,1041666522,USA
6.25E+17,2015-07-25 00:28:31.000000 UTC,24080763,@Whi_Phi_ @tanyasinwi @BlackGirlNerds @TheCut fuck this photo gets me excited,6.25E+17,272832064,USA
6.25E+17,2015-07-25 00:28:32.000000 UTC,520145168,RT @clarifylouis: @Louis_Tomlinson https://t.co/T2Vhggegur,,,USA
6.25E+17,2015-07-25 00:28:32.000000 UTC,1664218116,"RT @AkoSiTataLino: ""The less you care, the happier you’ll be.""",,,USA
6.25E+17,2015-07-25 00:28:32.000000 UTC,333247960,RT @WildpipM: Sometimes I have to stop and pinch myself. Thanks '@homeandaway for giving me a shot! #summerbaybadboy4life,,,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,244005953,"RT @SimpsonsQOTD: ""Hi Lisa, hi Super-Nintendo Chalmers."" http://t.co/13M3loo8FZ",,,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,248903577,@midneyet @AltheMage it's ok! More for us!,6.25E+17,2327861256,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,408397850,RT @senthorun: More asylum seekers have died in PNG than have been resettled. We should not applaud Labor's “regional resettlement agreemen…,,,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,553223760,@noteloise @MarceloDLV his hair looks too soft to do that,,,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,633915961,2 mins to go,6.25E+17,633915961,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,130481653,@Crawsh76 Carey had to do the work of two people on FNF as Ling has no opinions of his own.,6.25E+17,190538884,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,17985697,"Politicians never do anything ""economy"" when it comes to looking after Number-1. #auspoI http://t.co/rNpcGU9Bnn",,,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,1645286041,Harvey stays the course http://t.co/wiNXv5krAP,,,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,23304078,RT @Jose_Morales04: @Twittblaster Buen dia Pat.Disfrutalo.Abeazos para ti!!! http://t.co/DMsrHyeX0K,,,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,31361710,"Courage! “@Mick_Fanning: First surf back. Feels so good. Surfed by myself but had Andy in my thoughts. Happy Birthday brother… """,6.25E+17,22571216,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,96095057,@BarBaby13 what is the colour of friendship?,6.25E+17,2739411351,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,393056522,"RT @CanberraDSN: ""We did a science!"" for @NASANewHorizons during #PlutoFlyby  https://t.co/p0q98vP8rF",,,USA
6.25E+17,2015-07-25 00:28:33.000000 UTC,46307967,Surely a statue of a football. We can look at it when soccer takes over from the rubbish being served up at the moment.@Coodabeens,,,USA
6.25E+17,2015-07-25 00:28:34.000000 UTC,56547576,@ThisIsOwlEyes I remember seeing you support the wombats in 2011 now I have to rub between stages tonight!,,139618206,USA
6.25E+17,2015-07-25 00:28:34.000000 UTC,202154313,RT @blossom89309: 150725 Taeyeon preview http://t.co/oaTI2DxRtf,,,USA
6.25E+17,2015-07-25 00:28:34.000000 UTC,408337621,@disocnnected I'm able to do it rn! :),6.25E+17,1272037902,USA
6.25E+17,2015-07-25 00:28:34.000000 UTC,36273697,@Honey_Delight @NickiGirlStar Thank goodness packed scarves and hats and coats. Great weather report! 😄☀️❄️⛄️,6.25E+17,493821918,USA
6.25E+17,2015-07-25 00:28:34.000000 UTC,1332672792,Still true af though http://t.co/ql6fcW4o6H http://t.co/rFYBqZ83wj,,,USA
6.25E+17,2015-07-25 00:28:34.000000 UTC,1536571848,J'arrive pas à dormir 😑,,,USA
6.25E+17,2015-07-25 00:28:34.000000 UTC,924324222,I liked a @YouTube video from @toadyt_ http://t.co/aUaEJpKyOm Pokemon Platinum Mawile Solo Run - Episode 02 - Team Galalala...,,,USA
6.25E+17,2015-07-25 00:28:34.000000 UTC,22222995,"Repost from @hollypriscilla_ of a  shoot from warmer days :-) .
・・・
Happy Friday! 
Have an amazing weekend... http://t.co/qOpH8FTtEC",,,USA
6.25E+17,2015-07-25 00:28:34.000000 UTC,122541272,RT @Adelaide_FC: Happy birthday David Mackay. May you celebrate with a win! #hiphiphooray http://t.co/I9h40XjLA8,,,USA
6.25E+17,2015-07-25 00:28:35.000000 UTC,473896397,@jadeyallison1 @Wwilliampham @DaavidPham,6.25E+17,3180607590,USA
6.25E+17,2015-07-25 00:28:35.000000 UTC,1373558594,@BrandonBurzawa @KeiraArts @ArcMorgan_ stop getting so butt hurt over it mate,6.25E+17,820621542,USA
6.25E+17,2015-07-25 00:28:35.000000 UTC,1182694350,RT @lowqualityhemmo: http://t.co/LHwVtoJR2u,,,USA
6.25E+17,2015-07-25 00:28:35.000000 UTC,79713408,On the Manly ferry heading towards Sydney-town ... @ Sydney Harbour https://t.co/rdevJ22S3p,,,USA
6.25E+17,2015-07-25 00:28:35.000000 UTC,137182989,Find out why thousands of manufacturers and distributors are moving to the cloud. Join our 30/07 live demo webinar http://t.co/HfuUxeudoZ,,,USA
6.25E+17,2015-07-25 00:28:35.000000 UTC,1740105852,"@Joe_Hildebrand Just listened to ""Timmy time with Joe"" - Gold!!!  (Especially the flying trains in the background)",,24062457,USA
6.25E+17,2015-07-25 00:28:35.000000 UTC,28061587,You know who's a great role model? Chris Traeger. My hero.,,,USA
6.25E+17,2015-07-25 00:28:35.000000 UTC,98073899,RT @fyrsyryn: Thanks @EmojiObsessions http://t.co/0XIdTcMzl4,,,USA
6.25E+17,2015-07-25 00:28:35.000000 UTC,44256144,Maybe he should work on a non native accent that isn't just jax from sons of anarchy.  https://t.co/31XNv3Qapk,,,USA
6.25E+17,2015-07-25 00:28:35.000000 UTC,1247641740,Pa pa pa pa na 🐶,,,USA
6.25E+17,2015-07-25 00:28:36.000000 UTC,26142201,Off to play tourist in our wonderful city we call Melbourne,,,USA
6.25E+17,2015-07-25 00:28:36.000000 UTC,1165988906,had garlic bread &amp; coffee 4 brekky #thankstoFrenchBaker #yummers #breakfast #GoodMorning #saturdaytreat #coffeeaddict http://t.co/EXCRfzIz4J,,,USA
6.25E+17,2015-07-25 00:28:36.000000 UTC,475749914,http://t.co/dhB74bVLna,,,USA
6.25E+17,2015-07-25 00:28:36.000000 UTC,14131368,Turn the tap on! #firstworldcatproblems http://t.co/NZlGBmZxD2,,,USA
6.25E+17,2015-07-25 00:28:36.000000 UTC,928992678,Scream Stream! RIP GRACE!: http://t.co/TnPIKo20m4,,,USA
6.25E+17,2015-07-25 00:28:36.000000 UTC,112592192,Photo: On the Manly ferry heading towards Sydney-town … (at Sydney Harbour) http://t.co/1P1JjnPFsU,,,USA
6.25E+17,2015-07-25 00:28:36.000000 UTC,16039973,@wa7trel Mine needs more :(,6.25E+17,277754211,USA
6.25E+17,2015-07-25 00:28:36.000000 UTC,38365659,RT @CS_sean: The #EECMS Daily is out! http://t.co/kGgGgXRVMo,,,USA
6.25E+17,2015-07-25 00:28:36.000000 UTC,516212230,"@Lex_Casablancas Can't I'm afraid, AFL commitments. Fond memories of place though.",6.25E+17,120602641,USA
6.25E+17,2015-07-25 00:28:37.000000 UTC,1271058667,"RT @etherealcryst: baby blue hemimorphite mineral in botryoidal form resembles a soothing, cloud-like surface ☁️ http://t.co/kyZ73D4acx",,,USA
6.25E+17,2015-07-25 00:28:37.000000 UTC,21990263,So bloody true. A lot of media identities fall into this category https://t.co/QAbbTwGo2t,,,USA
6.25E+17,2015-07-25 00:28:37.000000 UTC,1836044994,@ThatsSarcasm Thanks for the warning...,6.25E+17,321445166,USA
6.25E+17,2015-07-25 00:28:37.000000 UTC,37399546,sjdynasty Basileus Double Headed Eagle ring is back in stock‼️ Available in store and online… https://t.co/v2dbH90av4,,,USA
6.25E+17,2015-07-25 00:28:37.000000 UTC,28899643,"PSYCHIC READINGS that help YOU FIND REAL CLARITY. 
Love, relationships, attraction BOOK TODAY! http://t.co/TytLNMUVdQ http://t.co/BrOA8uZU3D",,,USA
6.25E+17,2015-07-25 00:28:38.000000 UTC,352942895,@ccar1259 http://t.co/UNvOyekl9q,6.25E+17,2229341749,USA
6.25E+17,2015-07-25 00:28:38.000000 UTC,70893561,“Old ‘double crush’ concepts need revisiting considering recent advances in neuroimmune science” #MONISAdelaide http://t.co/nO8OK8VAcC,,,USA
6.25E+17,2015-07-25 00:28:38.000000 UTC,138351310,@laaurenx ughhhhhh same 😒,6.25E+17,42599451,USA
6.25E+17,2015-07-25 00:28:38.000000 UTC,1664218116,"RT @prosadio: *gets heartbroken
*pretends to ignore that person
*ignore
*ignore
*stalks 
*hurt
*still ignoring
*missing that person so bad
…",,,USA
6.25E+17,2015-07-25 00:28:38.000000 UTC,261920457,RT @senthorun: More asylum seekers have died in PNG than have been resettled. We should not applaud Labor's “regional resettlement agreemen…,,,USA
6.25E+17,2015-07-25 00:28:38.000000 UTC,30631992,Boo-Yah.  https://t.co/OLXLMDvszq,,,USA
6.25E+17,2015-07-25 00:28:38.000000 UTC,816482510,nike air max zeros 💯🔥👌,,,USA
6.25E+17,2015-07-25 00:28:38.000000 UTC,80821819,@Luke5SOS can you please film a live acoustic of close as strangers? This song kills me,,403245020,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,188712839,"RT @Pharaoness: Try and tell me that this pic of #Mars doesn't give you goosebumps. TRY ❤
Credit: @NASAJPL 
http://t.co/bMSQni8UN4 http://t…",,,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,36026362,RT @biggest711: @NBCNews @MissJupiter1957 why do they continue to question motive? Right wing extremist+mental health issue+easy access to …,,,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,23688549,RT @AdamMcGrath89: #tips for #Belmont today - https://t.co/n4RSj89exo #goodluck #horseracing @Punters,,,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,1728285402,"RT @ABCNews24: Shorten: By 2025 a Labor Govt will double Australia's annual humanitarian refugee intake to 27,000. #auspol #refugees",,,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,210731717,@gingerBFG Thanks! I’ll give it a shot.,6.25E+17,47077438,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,490716358,RT @feministgals: stop! sexualizing! children!,,,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,206075848,RT @TourismVIC: Pop ups help restart tourism in Christchurch after earthquake disaster. Moving content #victourism15 @PhoebeHoney,,,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,138294089,@blake_shinn Giddyup 👍👏🏇,6.25E+17,911169290,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,761662422,"I'm listening to ""High As Hell"" by Keith Murray on Pandora http://t.co/E95OzToP05",,,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,21740249,"RT @MrMcEnaney: I say again, if @johnmcternan is so desperate for @jeremycorbyn to lose he should simply run his campaign for #Labourleader…",,,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,166496708,@WhereMyOstrich @darlingcat Hey if I started a Twitter trend it would make my day,6.25E+17,1657763839,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,974821687,"vocês inventam com cada merda, agora é com emojis? pronto está bem",,,USA
6.25E+17,2015-07-25 00:28:39.000000 UTC,229351755,Does anyone hate when the Simpsons sing as much as me? Hate singing in any cartoon besides south park,,,USA
6.25E+17,2015-07-25 00:28:40.000000 UTC,19905960,@mashable our groomsmen brought @tinder and @kanyewest together for their speeches @BuzzFeed @pedestriandaily https://t.co/KcgXhI22EA,,972651,USA
6.25E+17,2015-07-25 00:28:40.000000 UTC,22345766,@celeozam They do that EVERY time !!! #auspol,6.25E+17,2399345851,USA
6.25E+17,2015-07-25 00:28:40.000000 UTC,497748585,"@MihoM2 
みぽさーーん♡おはよう～♪
うん、この場所、パート①と同じストリートにあるんですよ～
ほんとに街の中心のモールの中なんですよ～(*^^*)
パート４　頑張ります(*^^*ゞ",6.25E+17,374767752,USA
6.25E+17,2015-07-25 00:28:40.000000 UTC,29787177,You prick.,,,USA
6.25E+17,2015-07-25 00:28:40.000000 UTC,15658742,oh man :( http://t.co/AG5OHF7Srt,,,USA
6.25E+17,2015-07-25 00:28:40.000000 UTC,28757491,"@Telstra oh, don't worry. I will.",6.25E+17,61636429,USA
6.25E+17,2015-07-25 00:28:40.000000 UTC,737877566,Today's Mystical Numerology forecast - have a gorgeous day lovelies xx http://t.co/OosgWbrwD5,,,USA
6.25E+17,2015-07-25 00:28:40.000000 UTC,64985830,#saturday https://t.co/dpXT5ysDmR,,,USA
6.25E+17,2015-07-25 00:28:41.000000 UTC,595898307,"@BernardZuel Fix bayonet, keep your tinder dry and think of England.",6.25E+17,919883618,USA
6.25E+17,2015-07-25 00:28:41.000000 UTC,76625821,matda ne ing power kanyan dana,,,USA
6.25E+17,2015-07-25 00:28:41.000000 UTC,545766490,Quick Math Quiz: Submit your answer below: http://t.co/Mn1Cqkxn3O,,,USA
6.25E+17,2015-07-25 00:28:41.000000 UTC,413779729,Excuse me every one - PSA about my friends being totally hot babes! http://t.co/lHkbo2QIcB,,,USA
6.25E+17,2015-07-25 00:28:41.000000 UTC,280895210,Y'all stupid for this one lmao! http://t.co/sAebE2HA4m,,,USA
6.25E+17,2015-07-25 00:28:41.000000 UTC,194931353,Who's online?,,,USA
6.25E+17,2015-07-25 00:28:41.000000 UTC,1088878663,RT @Deongucci: #SandraBland we already knew the truth but they confirmed it.. 😥😥😢 http://t.co/JuitjiqhrJ,,,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,16307644,"Enjoyed the convent slow food market. Eccles cakes! Pistachios. Warialda beef. But not the olive oil refill guy, he wasnt there.",,,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,20787247,Some cool facts about chlorophyll | Day 341 http://t.co/Vj4bR6B3Z9,,,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,203860830,Advice from Mr Family Feud himself. http://t.co/46jFETjQPG,,,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,279576419,http://t.co/xVEOYjS8Qw,,,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,56378846,"@ianw84 @JulianBurnside Don't give either party FIRST preference is what Julian was saying, I think !!",6.25E+17,411972141,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,69730044,Amrap's AirIt | Australian Music Radio Airplay Project :: Rock :: Tin Lion - Whatever Works http://t.co/qBxljvmZTb,,,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,387600631,@k8_king this is best ever,6.25E+17,1288386012,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,552543142,RT @JenaC2: ✨🌟✨✨Goodnight babies🌟🌙🐱🐱 http://t.co/SPA7awgMfq,,,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,126293445,"me pleasee
barbaracordavias@gmail.com
#CalibraskaEP 
@jackgilinsky 
@JackJackJohnson 
x18",,,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,25274516,"RT @GameDesignDan: @elizabethdanger *Slaps someone on the butt*
""Let's go, pal.""
*Cut to black*
*Fallout 4 logo*",,,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,359227620,"@gligs10 I'm still in bed, reading your tweets. I win",6.25E+17,211826587,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,1389179870,"RT @Adelaide_FC: Our kids fan zone at Adelaide Oval will be open from noon, with some young Crows players dropping in #weflyasone http://t.…",,,USA
6.25E+17,2015-07-25 00:28:42.000000 UTC,1703835242,Are you really listening or just guessing,,,USA
6.25E+17,2015-07-25 00:28:43.000000 UTC,159788220,"Your invitation. Hope you can come.
#rsvpgallery #australiancartoonist #exhibitionopening… https://t.co/EFSwhsS3Vn",,,USA
6.25E+17,2015-07-25 00:28:43.000000 UTC,222116372,What a dropkick by @MooseNation69 he nearly jumped over @CedricAlexander #DBD13,,,USA
6.25E+17,2015-07-25 00:28:43.000000 UTC,61366208,Justice Christopher Maxwell slams ban on women at elite Melbourne establishments http://t.co/7DbBo9sXyS,,,USA
6.25E+17,2015-07-25 00:28:43.000000 UTC,19962540,"4 days more.... 

#Windiws10 https://t.co/wJK8quHK0D",,,USA
6.25E+17,2015-07-25 00:28:43.000000 UTC,287150883,RT @CBSTVStudios: Show some love for the start of Season 7! Welcome back #NCISLA and Happy First Day of Filming! Here we go! http://t.co/17…,,,USA
6.25E+17,2015-07-25 00:28:43.000000 UTC,221885992,RT @CBSTVStudios: Show some love for the start of Season 7! Welcome back #NCISLA and Happy First Day of Filming! Here we go! http://t.co/17…,,,USA
6.25E+17,2015-07-25 00:28:43.000000 UTC,312455424,"RT @Breakingkw: مشاجرة بين شاب وفتاة تكشف عن ""حفله مختلطه"" في جواخير ""كبد"" بعد أن ازعجوا الجيران ، وتم ضبط 3 رجال و7 فتيات و8 زجاجات خمر .",,,USA
6.25E+17,2015-07-25 00:28:43.000000 UTC,17692337,Um dia eu to dou uma chance https://t.co/dIQmJ50eVM,,,USA
6.25E+17,2015-07-25 00:28:44.000000 UTC,327243160,RT @WildpipM: Sometimes I have to stop and pinch myself. Thanks '@homeandaway for giving me a shot! #summerbaybadboy4life,,,USA
6.25E+17,2015-07-25 00:28:44.000000 UTC,571864363,@JoeyBricco @xxjessiemckayxx OMG! Hahah ❤ it! Thanks for the pic!,6.25E+17,81119246,USA
6.25E+17,2015-07-25 00:28:44.000000 UTC,211858700,"RT @AustRoadTrip: Listen to one jurno who says it how it is
@chenery3  @jamie_wall  THANK U
@TonyAbbottMHR @BruceBillsonMP #letsdoit
https:…",,,USA
6.25E+17,2015-07-25 00:28:44.000000 UTC,192681275,Gostei de um vídeo @YouTube de @riseapathyy http://t.co/xzGGzwuizb CHINO TRASHTALKS NELSON,,,USA
6.25E+17,2015-07-25 00:28:44.000000 UTC,149525063,Ravensburger Science X Crystals and Gemstones Activity Kit http://t.co/o8gvr9Lg1K,,,USA
6.25E+17,2015-07-25 00:28:44.000000 UTC,29798142,"Chuuwee

Lime Lights

Explains everything",,,USA
6.25E+17,2015-07-25 00:28:44.000000 UTC,9177342,RT @jackwynands: I FOUND THE DRIL COSPLAYER http://t.co/89Hf4JPfJD,,,USA
6.25E+17,2015-07-25 00:28:44.000000 UTC,36912895,Good morning guys!! #hope #joycemeyer @joycemeyer 😃❤️🙌 https://t.co/Jbwc6kaQAy,,,USA
6.25E+17,2015-07-25 00:28:44.000000 UTC,576686429,Here are 12 Activities for your little Engineers! (Plus info on why engineering is such a great thing for... http://t.co/BHsIkgBfhh,,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,1090810434,@AlexVaaraXXX Gorgeous honey! Hope your night is a good one &lt;33,6.25E+17,338692092,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,419516690,RT @milloteam: Landing your first BIG freelance client http://t.co/icCDz5IL60,,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,107219540,RT @QUTSciEng: What would you do with $1.5 billion? Fun Fact: You could buy a total of one #Mars2020 rovers #WorthIt #QUTtoNASA http://t.co…,,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,552690845,"RT @ratliffR5: Love me some drum covers, good job bud #sometimelastnight #letsnotbealonetonight  http://t.co/sBtTU44bI5",,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,300710553,RT @cooldogfacts: Kindness is a language that the deaf can hear &amp; the blind can see. -Mark Twain #BeKind #dogs #love #learnfromdogs http://…,,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,242647167,RT @KylieJenner: Thanks for 30 million followers on Instagram! ❤️ http://t.co/T2UPoclQer,,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,814003783,"RT @Ricardoo_Arjona: ""No es enojo, es decepción.""",,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,451831153,"RT @RichardHammond: Travelling into town for today's shows and, Sydney, I hope you're ready for us. It's gonna be huuuuuge. Shhh.. http://t…",,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,1514752100,Here's today's schedule for #ALPConf2015. Refugee policy will be debated in the 'Fair Go For All' section #auspol http://t.co/UMFKrMqpCo,,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,552690845,RT @ratliffR5: Did anyone ever see this? It's so sick!  http://t.co/ywWQec8QJE,,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,1271058667,RT @_Tafari_: Lmfaoooooooooooo https://t.co/aFOtu4miyF,,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,521315189,RT @theweeknd: shut up and let me be great. xo.,,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,773713248,RT @septicals: u were my cup of tea but i drink champagne now,,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,400218155,😂😂😂😂😂😂😂 wacip https://t.co/C2DCCPHRNV,,,USA
6.25E+17,2015-07-25 00:28:45.000000 UTC,115275220,@mialewylie Safe travels! Look forward to your snaps 💕,6.25E+17,129489426,USA
6.25E+17,2015-07-25 00:28:46.000000 UTC,397145467,@sm_Zem HIKARI AND I GASPED SO LOUD,6.25E+17,599626370,USA
6.25E+17,2015-07-25 00:28:46.000000 UTC,1430042924,RT @bulbaseok: Baek was rly so into it. i might watch again and focus more on him lol. ytday i watched mostly minseok but baek kept catchin…,,,USA
